Category,KM,Link,Price,Year,Currency,DATE,Brand,Model
1.3,61239,https://www.kktcarabam.com/225972-honda-fit-lefkosa-benzin-otomatik,11900.0,2022.0,GBP,2026-04-29,Honda,Fit
2.2 D,173,https://www.kktcarabam.com/236090-jaguar-xf-lefkosa-dizel-otomatik,10500.0,2013.0,GBP,2026-04-29,Jaguar,XF
300,40500,https://www.kktcarabam.com/221316-mercedes-benz-c-serisi-gmagusa-benzin-otomatik,29000.0,2020.0,GBP,2026-04-29,Mercedes-Benz,C Serisi
1.3,204000,https://www.kktcarabam.com/236100-suzuki-swift-gmagusa-benzin-otomatik,4600.0,2006.0,GBP,2026-04-29,Suzuki,Swift
1.5 i-VTEC CVT,81000,https://www.kktcarabam.com/236099-honda-vezel-lefkosa-benzin-otomatik,17250.0,2017.0,GBP,2026-04-29,Honda,Vezel
1.6,202000,https://www.kktcarabam.com/224282-renault-megane-gmagusa-benzin-duz,2000.0,2005.0,GBP,2026-04-29,Renault,Megane
1.5 16V Automatic,93000,https://www.kktcarabam.com/236069-mazda-demio-girne-dizel-otomatik,10600.0,2020.0,GBP,2026-04-29,Mazda,Demio
1.3 Automatic,83000,https://www.kktcarabam.com/227857-honda-fit-girne-benzin-otomatik,9000.0,2019.0,GBP,2026-04-29,Honda,Fit
1.5,38900,https://www.kktcarabam.com/119778-mazda-demio-girne-dizel-otomatik,11900.0,2020.0,GBP,2026-04-29,Mazda,Demio
1.6 XL,270000,https://www.kktcarabam.com/229533-toyota-corona-gmagusa-dizel-otomatik,3800.0,1997.0,GBP,2026-04-29,Toyota,Corona
S6,122000,https://www.kktcarabam.com/224305-audi-s-serisi-gmagusa-benzin-otomatik,55000.0,2021.0,GBP,2026-04-29,Audi,S Serisi
1.2 TSI,95000,https://www.kktcarabam.com/233906-volkswagen-golf-girne-benzin-otomatik,9500.0,2015.0,GBP,2026-04-29,Volkswagen,Golf
1.3 Automatic,85000,https://www.kktcarabam.com/234372-honda-fit-girne-benzin-otomatik,9500.0,2019.0,GBP,2026-04-29,Honda,Fit
1.3,120000,https://www.kktcarabam.com/233166-toyota-vitz-guzelyurt-benzin-otomatik,6750.0,2015.0,GBP,2026-04-29,Toyota,Vitz
1.5 Ecoboost,169000,https://www.kktcarabam.com/225794-ford-mondeo-lefkosa-benzin-otomatik,10500.0,2017.0,GBP,2026-04-29,Ford,Mondeo
1.0,61000,https://www.kktcarabam.com/233022-toyota-yaris-lefkosa-benzin-otomatik,11500.0,2021.0,GBP,2026-04-29,Toyota,Yaris
Hatchback,30862,https://www.kktcarabam.com/225784-audi-a3-girne-benzin-otomatik,18900.0,2021.0,GBP,2026-04-29,Audi,A3
1.3i,178500,https://www.kktcarabam.com/234454-honda-fit-lefke-benzin-otomatik,5400.0,2007.0,GBP,2026-04-29,Honda,Fit
-,20000,https://www.kktcarabam.com/212979-honda-zr-v-gmagusa-benzin-otomatik,29500.0,2023.0,GBP,2026-04-29,Honda,ZR-V
1.3,53351,https://www.kktcarabam.com/225936-honda-fit-lefkosa-benzin-otomatik,11500.0,2022.0,GBP,2026-04-29,Honda,Fit
